Drug name,Drug ID,Drug target,Target Pathway,Feature Name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,fdr,-log10_pval,fdr_scaled,sensitive,Response_Label,Pathway_Score,Drug name_Enc,Drug target_Enc,Target Pathway_Enc,Feature Name_Enc
EPZ5676,1563,DOT1L,Chromatin histone methylation,TP53_mut,24,5,0.11578556367585498,0.7129289942238793,0.701913248813925,0.5437508182928361,0.4580120828685347,0.259134989629652,0.1812512641669222,0.575041183324572,0.0,0.06495279009391908,0.0,1.0,0,0.5293187567449213,70,0.29069767441860467,0.18181818181818182,5
EPZ5676,1563,DOT1L,Chromatin histone methylation,cnaPAAD2,10,19,0.0961112469574721,0.7072275952567764,0.6928552027650605,0.48991732265166793,0.4655013343801322,0.1620869101487889,0.2552315264855305,0.5581716814118329,0.0,0.06844774808394963,0.0,1.0,0,0.5293187567449213,70,0.29069767441860467,0.18181818181818182,6
EPZ5676,1563,DOT1L,Chromatin histone methylation,cnaPAAD3,3,26,0.42216334479771284,0.6675227081157595,0.6941082700654919,0.0021731192536075285,0.3484544646234896,0.06527200373660355,0.21729878764961913,0.10676783830687676,0.0,0.2624839450111565,0.0,0.0,1,0.5293187567449213,70,0.29069767441860467,0.18181818181818182,7
EPZ5676,1563,DOT1L,Chromatin histone methylation,cnaPAAD4,17,12,0.3826551315345146,0.6964720840868026,0.7175503293869506,0.02503757894889318,0.36973779380984534,0.22069065045018146,0.2093406198121635,0.02110886260317887,0.0,0.4519293336081771,0.0,0.0,1,0.5293187567449213,70,0.29069767441860467,0.18181818181818182,8
SCH772984,1564,"ERK1, ERK2",ERK MAPK signaling,ARID1A_mut,3,26,0.1633534114509094,0.4376151575115511,0.4150161781552454,0.6514265497114877,0.423819861972078,0.408954284329684,0.27929608704076736,0.5240920678932132,0.8536492457803021,0.075842386844512,0.8536492457803021,0.0,1,0.21494673181765211,183,0.3372093023255814,0.4090909090909091,0
SCH772984,1564,"ERK1, ERK2",ERK MAPK signaling,CDKN2A_mut,4,25,0.1351598719315983,0.4425963740880593,0.4153372024029187,0.5942345709103762,0.43724631927522345,0.3366647307087406,0.28588935008795363,0.5504076445284636,0.8536492457803021,0.07009190641368343,0.8536492457803021,1.0,0,0.21494673181765211,183,0.3372093023255814,0.4090909090909091,1
SCH772984,1564,"ERK1, ERK2",ERK MAPK signaling,EP300_mut,3,26,0.4121933343209284,0.40273609291716167,0.41940004797114755,0.3365522160325039,0.31236434747501096,0.42320370530510837,0.2634633547140392,0.11490795119725948,0.8536492457803021,0.25387211153718076,0.8536492457803021,0.0,1,0.21494673181765211,183,0.3372093023255814,0.4090909090909091,2
SCH772984,1564,"ERK1, ERK2",ERK MAPK signaling,RNF43_mut,4,25,0.00954442538069493,0.46068495258538333,0.41218459904879606,0.9600590375630838,0.497360164465735,0.24825022514461864,0.2986796947745746,0.9662804698774581,0.9662872196374209,0.004026824828100621,0.9662872196374209,1.0,0,0.21494673181765211,183,0.3372093023255814,0.4090909090909091,3
SCH772984,1564,"ERK1, ERK2",ERK MAPK signaling,SMAD4_mut,8,21,0.07053848613957343,0.47066480624848683,0.4083800843480216,0.7542833078871318,0.5359577562926522,0.45097954727045914,0.22725264901737263,0.685622826579484,0.8536492457803021,0.04430682415081074,0.8536492457803021,1.0,0,0.21494673181765211,183,0.3372093023255814,0.4090909090909091,4
SCH772984,1564,"ERK1, ERK2",ERK MAPK signaling,TP53_mut,24,5,0.09664475270386286,0.45928935236739277,0.42655475578602275,0.7248037914412455,0.4555673794194104,0.29854987473107175,0.398536207266205,0.6395101826788929,0.8536492457803021,0.05247974304795846,0.8536492457803021,1.0,0,0.21494673181765211,183,0.3372093023255814,0.4090909090909091,5
SCH772984,1564,"ERK1, ERK2",ERK MAPK signaling,cnaPAAD2,10,19,0.08217301253843906,0.47111133040841474,0.4067654310489761,0.6606326772433518,0.5414836610721732,0.40215485397810263,0.2374428565585125,0.6163038465759422,0.8536492457803021,0.056818494455492675,0.8536492457803021,1.0,0,0.21494673181765211,183,0.3372093023255814,0.4090909090909091,6
SCH772984,1564,"ERK1, ERK2",ERK MAPK signaling,cnaPAAD3,3,26,0.07853208406895586,0.45024334597973226,0.4134289700724066,0.6287743131704754,0.4641730440986949,0.16693660254083692,0.29933308210691545,0.7587510427854234,0.8536492457803021,0.03241006059307396,0.8536492457803021,1.0,0,0.21494673181765211,183,0.3372093023255814,0.4090909090909091,7
SCH772984,1564,"ERK1, ERK2",ERK MAPK signaling,cnaPAAD4,17,12,0.18404372698342072,0.47458881874460135,0.3926442621148745,0.23439678852274146,0.5885860281503869,0.3372183057918374,0.2439920118852707,0.24970733236816733,0.8536492457803021,0.16284580997982617,0.8536492457803021,0.0,1,0.21494673181765211,183,0.3372093023255814,0.4090909090909091,8
IWP-2,1576,PORCN,WNT signaling,CDKN2A_mut,3,22,0.17042905894669041,0.5103856509448127,0.48806025558281163,0.7677380299870062,0.44019032832754634,0.5084109252817441,0.162890293816805,0.5113172937521706,0.8552626549773336,0.07873884867914707,0.8552626549773336,0.0,1,0.28529456400081893,107,0.7674418604651163,0.9545454545454546,1
IWP-2,1576,PORCN,WNT signaling,EP300_mut,3,22,0.010564248785877008,0.5281753891916761,0.48541776741839243,0.9752703239894667,0.49810638270150165,0.29938244678794923,0.2036405960788023,0.9674428374150159,0.9674493540236156,0.0038856907689918826,0.9674493540236156,1.0,0,0.28529456400081893,107,0.7674418604651163,0.9545454545454546,2
IWP-2,1576,PORCN,WNT signaling,RNF43_mut,4,21,0.3419097533758154,0.5643835167812955,0.477975835989604,0.24966467325889294,0.6214124662363257,0.2658201243882687,0.19248844900686904,0.1445843525570971,0.506644482796077,0.2269389075627064,0.5066444827960769,0.0,1,0.28529456400081893,107,0.7674418604651163,0.9545454545454546,3
IWP-2,1576,PORCN,WNT signaling,SMAD4_mut,8,17,0.061420225917252366,0.534705673406701,0.48250691973244564,0.7697604397096228,0.5244708374685436,0.3075327286831075,0.17396586928605648,0.7330288407451632,0.8552626549773336,0.03645863780928825,0.8552626549773336,1.0,0,0.28529456400081893,107,0.7674418604651163,0.9545454545454546,4
IWP-2,1576,PORCN,WNT signaling,TP53_mut,21,4,0.34641240443754656,0.5361227793246431,0.44664878745902076,0.3168801028806067,0.6228400963624818,0.21617407416247708,0.2885848987631636,0.13960552747739838,0.506644482796077,0.23104778977827647,0.5066444827960769,0.0,1,0.28529456400081893,107,0.7674418604651163,0.9545454545454546,5
IWP-2,1576,PORCN,WNT signaling,cnaPAAD2,10,15,0.09699108269004483,0.5367647787463354,0.47987298072231566,0.5545227126853413,0.537297445631097,0.20782884965863388,0.22841994910241115,0.5724894618394766,0.8552626549773336,0.06547481442093371,0.8552626549773336,1.0,0,0.28529456400081893,107,0.7674418604651163,0.9545454545454546,6
IWP-2,1576,PORCN,WNT signaling,cnaPAAD4,15,10,0.0709255151558165,0.5257587456918026,0.49114788048741514,0.7062656612084023,0.47611230522227554,0.196121191859651,0.26971023873717365,0.6792963496135602,0.8552626549773336,0.04539501051409449,0.8552626549773336,1.0,0,0.28529456400081893,107,0.7674418604651163,0.9545454545454546,8
Leflunomide,1578,Pyrimidine synthesis inhibitor,DNA replication,CDKN2A_mut,3,22,0.0656321054995791,0.6633956656713769,0.6233021685611433,0.8910429047760563,0.522855773548679,0.37053739903267163,0.15312896291481273,0.7995664022246474,0.0,0.02625931216619528,0.0,1.0,0,0.5912479821478465,125,0.8081395348837209,0.3181818181818182,1
Leflunomide,1578,Pyrimidine synthesis inhibitor,DNA replication,EP300_mut,3,22,0.15588864762814525,0.6418988203887117,0.6264953104726247,0.6920340723372287,0.4528709066908469,0.2945771242313609,0.16411572623338244,0.5476985844890332,0.0,0.07067105418123672,0.0,1.0,0,0.5912479821478465,125,0.8081395348837209,0.3181818181818182,2
Leflunomide,1578,Pyrimidine synthesis inhibitor,DNA replication,RNF43_mut,4,21,0.8906501825261477,0.7211266391091544,0.6109464775295607,0.0322352697722248,0.7207465569381678,0.19928193733055774,0.11977738490281528,0.00046561081394035645,0.0,0.8588948118539379,0.0,0.0,1,0.5912479821478465,125,0.8081395348837209,0.3181818181818182,3
Leflunomide,1578,Pyrimidine synthesis inhibitor,DNA replication,SMAD4_mut,8,17,0.11156996496834452,0.6653389858688705,0.6199749422960106,0.5582734245928639,0.5371740602899804,0.22600841483544898,0.16645408920488333,0.5367656602279363,0.0,0.07303778052330402,0.0,1.0,0,0.5912479821478465,125,0.8081395348837209,0.3181818181818182,4
Leflunomide,1578,Pyrimidine synthesis inhibitor,DNA replication,TP53_mut,21,4,0.12569105353824034,0.6592090047410384,0.6115795365059886,0.47606273506384206,0.5416926695032037,0.21888616659193058,0.09972279765082212,0.5841783584104487,0.0,0.06310233812204809,0.0,1.0,0,0.5912479821478465,125,0.8081395348837209,0.3181818181818182,5
Leflunomide,1578,Pyrimidine synthesis inhibitor,DNA replication,cnaPAAD2,10,15,0.2984393974819059,0.6756307086659412,0.6107185127024988,0.0756240074106898,0.5910040444420086,0.16444647179802194,0.18226545716904957,0.09135284849918694,0.0,0.2807558703581596,0.0,0.0,1,0.5912479821478465,125,0.8081395348837209,0.3181818181818182,6
Leflunomide,1578,Pyrimidine synthesis inhibitor,DNA replication,cnaPAAD4,15,10,0.06091326476769867,0.6542951090596283,0.6286611955404047,0.7228402308360785,0.4826888202041615,0.21111590998040036,0.1750922704825715,0.7223982001447572,0.0,0.03817350231189659,0.0,1.0,0,0.5912479821478465,125,0.8081395348837209,0.3181818181818182,8
GSK2801,1580,"EHMT1, EHMT2",Chromatin other,EP300_mut,3,21,0.16650167188752962,0.6399713100238887,0.6271888702208721,0.5933219914398574,0.4455246388990809,0.24364782881673425,0.1891368942593854,0.5224767631580642,0.6616281737599735,0.07620470779794832,0.6616281737599735,0.0,1,0.5442924662731348,91,0.31976744186046513,0.2272727272727273,2
GSK2801,1580,"EHMT1, EHMT2",Chromatin other,RNF43_mut,3,21,0.5666475086806746,0.710813399448053,0.6161648948603013,0.22204049458343197,0.6774751804415033,0.2837386916805413,0.1608735673681275,0.03752054538447481,0.22627913147897202,0.38487329247612106,0.22627913147897202,0.0,1,0.5442924662731348,91,0.31976744186046513,0.2272727272727273,3
GSK2801,1580,"EHMT1, EHMT2",Chromatin other,SMAD4_mut,8,16,0.1087366247887953,0.6658210225625947,0.6198214971312089,0.6122079604913735,0.5389586270878864,0.29205199934235215,0.15173990433656717,0.5512669959651623,0.6616281737599735,0.06990878788648064,0.6616281737599735,1.0,0,0.5442924662731348,91,0.31976744186046513,0.2272727272727273,4
GSK2801,1580,"EHMT1, EHMT2",Chromatin other,TP53_mut,20,4,0.3388951327290526,0.6636564757154926,0.5894659933949462,0.11447160850522108,0.6125944535836445,0.2249139520348711,0.12389464988649479,0.1501572996809736,0.4509821968313162,0.2225040668628638,0.45098219683131624,0.0,1,0.5442924662731348,91,0.31976744186046513,0.2272727272727273,5
GSK2801,1580,"EHMT1, EHMT2",Chromatin other,cnaPAAD2,9,15,0.19751956539601076,0.6715704018081428,0.615127292738791,0.27846783500128564,0.5677762048878354,0.22563782456905235,0.1843464512513092,0.2710992520776279,0.5424902872632765,0.15320183364480294,0.5424902872632765,0.0,1,0.5442924662731348,91,0.31976744186046513,0.2272727272727273,6
GSK2801,1580,"EHMT1, EHMT2",Chromatin other,cnaPAAD4,15,9,0.006110288077561366,0.657501676724024,0.6239987918054479,0.9713837643342635,0.504137815652721,0.23894947618557488,0.17229902739378472,0.9723892460136737,0.9723947722844295,0.003286990140837924,0.9723947722844295,1.0,0,0.5442924662731348,91,0.31976744186046513,0.2272727272727273,8
Bromosporine,1581,"CECR2, BRD2, BRD4, BRD9",Chromatin other,EP300_mut,3,21,0.1734888617534248,0.5009668487833459,0.48426752033811726,0.4671961293661795,0.42318139541607225,0.23753089669165095,0.2769570057563756,0.5053439269917088,0.7581644016139,0.08011811923981148,0.7581644016138999,0.0,1,0.6859308341111809,45,0.23837209302325582,0.2272727272727273,2
Bromosporine,1581,"CECR2, BRD2, BRD4, BRD9",Chromatin other,RNF43_mut,3,21,0.6038635570385995,0.6006683246777466,0.4687526389124663,0.2636981770491072,0.7496230843544744,0.4527663679640338,0.21467520069036922,0.027573150388030345,0.1346181879699862,0.42081950911051275,0.13461818796998617,0.0,1,0.6859308341111809,45,0.23837209302325582,0.2272727272727273,3
Bromosporine,1581,"CECR2, BRD2, BRD4, BRD9",Chromatin other,SMAD4_mut,8,16,0.011442933943939972,0.523810154437514,0.48119236022859635,0.9567807861935602,0.496713459514585,0.39051858295458824,0.2243371082644562,0.9497439410685686,0.9497540000614784,0.006053274871588634,0.9497540000614783,1.0,0,0.6859308341111809,45,0.23837209302325582,0.2272727272727273,4
Bromosporine,1581,"CECR2, BRD2, BRD4, BRD9",Chromatin other,TP53_mut,20,4,0.389951132526206,0.5348208869364663,0.42726526239502743,0.01405866226839644,0.6700902937505222,0.30560961321278474,0.08812425262008164,0.10024219264833616,0.20084456385585286,0.26987504091058506,0.20084456385585286,0.0,1,0.6859308341111809,45,0.23837209302325582,0.2272727272727273,5
Bromosporine,1581,"CECR2, BRD2, BRD4, BRD9",Chromatin other,cnaPAAD2,9,15,0.3723142789764165,0.5589913614329057,0.458333041909111,0.021485338260892033,0.6576262943378965,0.16617146580312478,0.2948011239236926,0.04468151885024977,0.1346181879699862,0.3644632821374937,0.13461818796998617,0.0,1,0.6859308341111809,45,0.23837209302325582,0.2272727272727273,6
Bromosporine,1581,"CECR2, BRD2, BRD4, BRD9",Chromatin other,cnaPAAD4,15,9,0.07545452105886288,0.52956152733444,0.47231737886501557,0.6455587581099239,0.5365324817078241,0.3350044603071865,0.2103712670050109,0.6704460539310164,0.8046144180866838,0.04693442954830184,0.8046144180866838,1.0,0,0.6859308341111809,45,0.23837209302325582,0.2272727272727273,8
SGC-CBP30,1582,"EP300, CBP",Chromatin histone acetylation,EP300_mut,3,21,0.1953931974056344,0.5983862501713659,0.5861485133863559,0.18642731813161748,0.43432586062422907,0.09001291373387364,0.20596124526139292,0.4537407544975637,0.9720224544265191,0.09276053287586537,0.9720224544265191,0.0,1,0.03262503787450538,184,0.3313953488372093,0.13636363636363635,2
SGC-CBP30,1582,"EP300, CBP",Chromatin histone acetylation,RNF43_mut,3,21,0.11802415233444075,0.6316530937139304,0.5809717482183321,0.801090286128934,0.5432478648390395,0.3963727948134252,0.17406413586825076,0.6495598961647591,0.9720224544265191,0.0506494373690795,0.9720224544265191,1.0,0,0.03262503787450538,184,0.3313953488372093,0.13636363636363635,3
SGC-CBP30,1582,"EP300, CBP",Chromatin histone acetylation,SMAD4_mut,8,16,0.13069800585046001,0.6296089485284483,0.5771853793611286,0.5150844896517086,0.5473499698433026,0.2675692226509613,0.1765215562371708,0.47467426271959834,0.9720224544265191,0.08746684036857173,0.9720224544265191,1.0,0,0.03262503787450538,184,0.3313953488372093,0.13636363636363635,4
SGC-CBP30,1582,"EP300, CBP",Chromatin histone acetylation,TP53_mut,20,4,0.02674450282602711,0.618510834549716,0.5859146362645256,0.9056221964170829,0.49259624248759387,0.23645102482920655,0.1805730339625689,0.9074414849422324,0.9720224544265191,0.01140217320173801,0.9720224544265191,1.0,0,0.03262503787450538,184,0.3313953488372093,0.13636363636363635,5
SGC-CBP30,1582,"EP300, CBP",Chromatin histone acetylation,cnaPAAD2,9,15,0.006192937610643635,0.6185766919145681,0.5832465484034802,0.9729502044364908,0.49980217399097177,0.25091073885630627,0.18849689208802345,0.9720168532201281,0.9720224544265191,0.0033319575050505144,0.9720224544265191,1.0,0,0.03262503787450538,184,0.3313953488372093,0.13636363636363635,6
SGC-CBP30,1582,"EP300, CBP",Chromatin histone acetylation,cnaPAAD4,15,9,0.03275752106048682,0.6175509530439014,0.5856686202487811,0.8420403796830151,0.4904933003786317,0.255299187048797,0.15387546014244857,0.8531430186816501,0.9720224544265191,0.018645568331036876,0.9720224544265191,1.0,0,0.03262503787450538,184,0.3313953488372093,0.13636363636363635,8
GSK-LSD1,1583,KDM1,Chromatin histone methylation,EP300_mut,3,21,0.22214432299002707,0.5163080593798968,0.4964354783178621,0.5086260821131973,0.43513012319262834,0.22940005111905962,0.16132900641832312,0.39522452252428075,0.0,0.10896529771027033,0.0,0.0,1,0.5720930708040968,83,0.5232558139534884,0.18181818181818182,2
GSK-LSD1,1583,KDM1,Chromatin histone methylation,RNF43_mut,3,21,0.4361866627692349,0.575066663481881,0.4872918546591105,0.36251274872432554,0.6275170240533425,0.2989225126140107,0.1406395786452577,0.10263143949250889,0.0,0.2671146429283549,0.0,0.0,1,0.5720930708040968,83,0.5232558139534884,0.18181818181818182,3
GSK-LSD1,1583,KDM1,Chromatin histone methylation,SMAD4_mut,8,16,0.30454781540876646,0.5571391918004781,0.4821435809258934,0.13769366952236162,0.5896966172326853,0.21551288429637933,0.14276295759998286,0.10415644896372571,0.0,0.2653860697814261,0.0,0.0,1,0.5720930708040968,83,0.5232558139534884,0.18181818181818182,4
GSK-LSD1,1583,KDM1,Chromatin histone methylation,TP53_mut,20,4,0.2016503491983464,0.5402640052715499,0.47403458559534006,0.22720521989630232,0.5626778228616547,0.21056766452621298,0.07531124729876817,0.38463937826540184,0.0,0.11215135989976731,0.0,0.0,1,0.5720930708040968,83,0.5232558139534884,0.18181818181818182,5
GSK-LSD1,1583,KDM1,Chromatin histone methylation,cnaPAAD2,9,15,0.19508114382716876,0.5494124394982505,0.48497095378223665,0.24929866391990052,0.5601239251480685,0.1672005459786983,0.1785460244719231,0.276897846806915,0.0,0.15071860882501967,0.0,0.0,1,0.5720930708040968,83,0.5232558139534884,0.18181818181818182,6
GSK-LSD1,1583,KDM1,Chromatin histone methylation,cnaPAAD4,15,9,0.07232046944928146,0.5338448000212703,0.49850340598201576,0.6359606309126844,0.4799326411205228,0.236970554746316,0.08447446208112708,0.6833216096378496,0.0,0.044701479233227204,0.0,1.0,0,0.5720930708040968,83,0.5232558139534884,0.18181818181818182,8
BDOCA000347a,1584,"BRPF1, BRPF2, BRPF3",Chromatin histone acetylation,EP300_mut,3,21,0.05999735721630156,0.5152844599266551,0.4804604140366493,0.878000695702583,0.4742131193819642,0.4378467529011385,0.26032855646519804,0.8170451212531136,0.9027646605803566,0.02372076141470695,0.9027646605803566,1.0,0,0.4025037688399276,33,0.18604651162790697,0.13636363636363635,2
BDOCA000347a,1584,"BRPF1, BRPF2, BRPF3",Chromatin histone acetylation,RNF43_mut,3,21,0.6396531392298384,0.6036514733320517,0.46670932640872975,0.06847037039565095,0.7635436115851212,0.23274027197043143,0.24330301443263957,0.020343268510987632,0.12323610072324118,0.45622566710647205,0.12323610072324118,0.0,1,0.4025037688399276,33,0.18604651162790697,0.13636363636363635,3
BDOCA000347a,1584,"BRPF1, BRPF2, BRPF3",Chromatin histone acetylation,SMAD4_mut,8,16,0.022199552891728137,0.5261770371609159,0.4778306834079275,0.9103389479788061,0.5123358250200352,0.353159449809604,0.253622599638595,0.9027451946549251,0.9027646605803566,0.0120113018797055,0.9027646605803566,1.0,0,0.4025037688399276,33,0.18604651162790697,0.13636363636363635,4
BDOCA000347a,1584,"BRPF1, BRPF2, BRPF3",Chromatin histone acetylation,TP53_mut,20,4,0.29208994644423614,0.5313665698197491,0.43778884086476805,0.24135736025812918,0.6325162220339521,0.3010517128590977,0.2474172773923486,0.21215635869747923,0.6369421455176091,0.18196465354769967,0.6369421455176092,0.0,1,0.4025037688399276,33,0.18604651162790697,0.13636363636363635,5
BDOCA000347a,1584,"BRPF1, BRPF2, BRPF3",Chromatin histone acetylation,cnaPAAD2,9,15,0.08493299414673597,0.5323197090272513,0.47355426387798294,0.5807739366889929,0.5411813508789487,0.19160123708482468,0.32699216584881424,0.6321443921260366,0.9027646605803566,0.05383959270477992,0.9027646605803566,1.0,0,0.4025037688399276,33,0.18604651162790697,0.13636363636363635,6
BDOCA000347a,1584,"BRPF1, BRPF2, BRPF3",Chromatin histone acetylation,cnaPAAD4,15,9,0.04317634735969514,0.5263942548126246,0.4743829733802005,0.8254519590850491,0.5220258514376849,0.26176306190112497,0.3477024434463017,0.8073201219077819,0.9027646605803566,0.02512640947127639,0.9027646605803566,1.0,0,0.4025037688399276,33,0.18604651162790697,0.13636363636363635,8
BDF00022089a,1585,"BRPF1, BRPF2, BRPF3",Chromatin histone acetylation,EP300_mut,3,21,0.23785256328379556,0.5925260804431864,0.584905962933554,0.6325188298549008,0.42080495293173387,0.4025369955597467,0.16615669167490504,0.3632402071981581,0.0,0.11886910959105551,0.0,0.0,1,0.2603982276888572,31,0.18604651162790697,0.13636363636363635,2
BDF00022089a,1585,"BRPF1, BRPF2, BRPF3",Chromatin histone acetylation,RNF43_mut,3,21,0.4491659923643299,0.6620422518623483,0.5740883181163854,0.07382360335270793,0.6484141853505003,0.13957296940974864,0.18838676576017174,0.09337524287933602,0.0,0.2781903087446178,0.0,0.0,1,0.2603982276888572,31,0.18604651162790697,0.13636363636363635,3
BDF00022089a,1585,"BRPF1, BRPF2, BRPF3",Chromatin histone acetylation,SMAD4_mut,8,16,0.02309037742054816,0.6192048439646016,0.5800241977486579,0.8955708575891327,0.5100767827165388,0.2149463599494403,0.2047889666200223,0.8988668389143809,0.0,0.012516734287970177,0.0,1.0,0,0.2603982276888572,31,0.18604651162790697,0.13636363636363635,4
BDF00022089a,1585,"BRPF1, BRPF2, BRPF3",Chromatin histone acetylation,TP53_mut,20,4,0.0383396335702868,0.6181054286150278,0.5768116928320385,0.8681512753311627,0.5153761588326182,0.23353585892010748,0.18480997401003055,0.8676325213076377,0.0,0.016668548493045388,0.0,1.0,0,0.2603982276888572,31,0.18604651162790697,0.13636363636363635,5
BDF00022089a,1585,"BRPF1, BRPF2, BRPF3",Chromatin histone acetylation,cnaPAAD2,9,15,0.024409679467700528,0.6154683046749159,0.5822618564212861,0.890212259706923,0.49348670996092525,0.22977969932269016,0.19824396923571388,0.8902530593688114,0.0,0.013647136591430367,0.0,1.0,0,0.2603982276888572,31,0.18604651162790697,0.13636363636363635,6
BDF00022089a,1585,"BRPF1, BRPF2, BRPF3",Chromatin histone acetylation,cnaPAAD4,15,9,0.12628805139918864,0.611639487017956,0.5913737233650115,0.43667732598199693,0.4585526239722959,0.2552020722467343,0.13803238024967673,0.4780210009787693,0.0,0.08664220947931091,0.0,1.0,0,0.2603982276888572,31,0.18604651162790697,0.13636363636363635,8
BDILV000379a,1586,"BAZ2A, BAZ2B",Chromatin histone acetylation,EP300_mut,3,21,0.031221766093730396,0.6207746315590473,0.5894778241903333,0.9470508707053379,0.48971040290182233,0.45043666378159486,0.2004946351649134,0.9041677555585482,0.9904362012840349,0.011826455879386273,0.990436201284035,1.0,0,0.35573571908668017,32,0.10465116279069767,0.13636363636363635,2
BDILV000379a,1586,"BAZ2A, BAZ2B",Chromatin histone acetylation,RNF43_mut,3,21,0.6333486772748587,0.6917614206306665,0.5784313316228566,0.15498166415585912,0.72213471860637,0.28487335398818636,0.19071700890069446,0.021474326232567054,0.13002108854615355,0.4499325792407081,0.13002108854615355,0.0,1,0.35573571908668017,32,0.10465116279069767,0.13636363636363635,3
BDILV000379a,1586,"BAZ2A, BAZ2B",Chromatin histone acetylation,SMAD4_mut,8,16,0.0021663511812260263,0.6243239107381088,0.5890062381162011,0.9917213072693499,0.5011190980238992,0.3302004525865924,0.18843579164901517,0.9904342863791767,0.9904362012840349,0.0011283869992830004,0.990436201284035,1.0,0,0.35573571908668017,32,0.10465116279069767,0.13636363636363635,4
BDILV000379a,1586,"BAZ2A, BAZ2B",Chromatin histone acetylation,TP53_mut,20,4,0.20283165164605896,0.6290869898348392,0.5640814705235017,0.49678676068458777,0.5803187880716342,0.24680127454268488,0.2847031135654989,0.38190889335045686,0.7695927832195164,0.11298743998153159,0.7695927832195164,0.0,1,0.35573571908668017,32,0.10465116279069767,0.13636363636363635,5
BDILV000379a,1586,"BAZ2A, BAZ2B",Chromatin histone acetylation,cnaPAAD2,9,15,0.0373442554098229,0.6277370675628748,0.5867980845632791,0.8209731469056246,0.5167051062732119,0.2153043972734946,0.25205247850814655,0.8328943420166727,0.9904362012840349,0.021465377737002803,0.990436201284035,1.0,0,0.35573571908668017,32,0.10465116279069767,0.13636363636363635,6
BDILV000379a,1586,"BAZ2A, BAZ2B",Chromatin histone acetylation,cnaPAAD4,15,9,0.15519533742132358,0.616685838574322,0.6031367907347429,0.3934120626511204,0.44207232267989155,0.2532111657566957,0.2311888572394714,0.3846732316099416,0.7695927832195164,0.11214103120806138,0.7695927832195164,1.0,0,0.35573571908668017,32,0.10465116279069767,0.13636363636363635,8
Entinostat,1593,"HDAC1, HDAC3",Chromatin histone acetylation,CDKN2A_mut,3,22,0.018982894931940303,0.5587565040753446,0.5214348527681526,0.9251406124162094,0.4909913206800784,0.26431963836194944,0.3665145231157074,0.9414735698980395,0.9414852844292985,0.00708003006089742,0.9414852844292985,1.0,0,0.16756290807101815,74,0.42441860465116277,0.13636363636363635,1
Entinostat,1593,"HDAC1, HDAC3",Chromatin histone acetylation,EP300_mut,3,22,0.051424654914936675,0.5530103294385103,0.5222883896834043,0.8952981807416228,0.47228414474460967,0.547319503119576,0.3366028628150426,0.8422787066538294,0.9414852844292985,0.020150096872863968,0.9414852844292985,1.0,0,0.16756290807101815,74,0.42441860465116277,0.13636363636363635,2
Entinostat,1593,"HDAC1, HDAC3",Chromatin histone acetylation,RNF43_mut,4,21,0.40530512666525087,0.62644418723394,0.5075902248602521,0.036374709170934084,0.7213232604254818,0.2178354370537761,0.348747024254769,0.08652763473389734,0.6069732819478428,0.28711343001751366,0.6069732819478428,0.0,1,0.16756290807101815,74,0.42441860465116277,0.13636363636363635,3
Entinostat,1593,"HDAC1, HDAC3",Chromatin histone acetylation,SMAD4_mut,8,17,0.11104832496275704,0.5470353761127165,0.5286755071589233,0.568491777352185,0.43836783721435035,0.42769246773391467,0.33132898695907526,0.5386552798156133,0.926172993309411,0.07262529640456636,0.926172993309411,1.0,0,0.16756290807101815,74,0.42441860465116277,0.13636363636363635,4
Entinostat,1593,"HDAC1, HDAC3",Chromatin histone acetylation,TP53_mut,21,4,0.10093645209524295,0.5653855633462088,0.5023788716677053,0.690403028052401,0.5601015749772114,0.38163067004933526,0.3752485929600923,0.6599264660689753,0.926172993309411,0.04879085012611379,0.926172993309411,1.0,0,0.16756290807101815,74,0.42441860465116277,0.13636363636363635,5
Entinostat,1593,"HDAC1, HDAC3",Chromatin histone acetylation,cnaPAAD2,10,15,0.0751371414539675,0.5530813955369718,0.5275113447444162,0.6655820692859131,0.4587510103636555,0.3959083714900899,0.3472595510198484,0.6614843823158809,0.926172993309411,0.04851406202173515,0.926172993309411,1.0,0,0.16756290807101815,74,0.42441860465116277,0.13636363636363635,6
Entinostat,1593,"HDAC1, HDAC3",Chromatin histone acetylation,cnaPAAD4,15,10,0.10103721809040968,0.5540499305279105,0.5341529054042651,0.5470412650385551,0.44405801892335794,0.4012761341174992,0.3229488939864949,0.5566983529989167,0.926172993309411,0.06875798407917072,0.926172993309411,1.0,0,0.16756290807101815,74,0.42441860465116277,0.13636363636363635,8
OSI-027,1594,"MTORC1, MTORC2",PI3K/MTOR signaling,ARID1A_mut,3,26,0.0213630777491615,0.4947143874609844,0.4519539795645868,0.9371582968486972,0.4902554582240636,0.3539477656093344,0.3368842848457322,0.9334152611687673,0.9334285888935159,0.008089168783752156,0.9334285888935159,1.0,0,0.3290338518939369,151,0.6162790697674418,0.8181818181818182,0
